item_key,item_name,item_description,category_raw,category_code,uom,matched_item_id,created_at
1. hydraulic level stick,1. Hydraulic Level Stick,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:43
empty tool box,Empty Tool Box,,General Items,general_items,EA,,2026-07-12 10:48:43
alternator regulator 12v,Alternator Regulator 12V,,Electrical,electrical,EA,,2026-07-12 10:48:43
diode plate / ic regulator,Diode Plate / IC Regulator,,General Items,general_items,EA,,2026-07-12 10:48:43
rocker / mounting clamp +1,Rocker / Mounting Clamp +1,,General Items,general_items,EA,,2026-07-12 10:48:43
stop solonide,Stop Solonide,,General Items,general_items,EA,,2026-07-12 10:48:43
engine stop solenoid,Engine stop solenoid,,Electrical,electrical,EA,,2026-07-12 10:48:43
ic regulator,IC regulator,,General Items,general_items,EA,,2026-07-12 10:48:43
tail light (set),Tail Light (Set),,Electrical,electrical,EA,,2026-07-12 10:48:43
combination switch set,Combination Switch set,,Electrical,electrical,EA,,2026-07-12 10:48:43
fuel hose (318),Fuel hose (318),,Hydraulics,hydraulics,EA,,2026-07-12 10:48:43
battery terminal pole type (-),Battery terminal Pole type (-),,Battery,battery,EA,,2026-07-12 10:48:43
battery terminal pole type (+),Battery terminal Pole type (+),,Battery,battery,EA,,2026-07-12 10:48:43
grease nipple (10 sl),Grease nipple (10 SL),,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:43
4. clutch oil tank,4. Clutch Oil tank,,Oil & Lubricants,oil_lubricants,EA,,2026-07-12 10:48:43
3. clutch master pump +1,3. Clutch master pump +1,,General Items,general_items,EA,,2026-07-12 10:48:43
2. clutch slave pump,2. Clutch slave pump,,General Items,general_items,EA,,2026-07-12 10:48:43
1. diesel hose,1. Diesel Hose,,Hydraulics,hydraulics,EA,,2026-07-12 10:48:43
h4 breather filter,H4 Breather Filter,,Filters,filters,EA,,2026-07-12 10:48:43
24v signal flasher,24V Signal Flasher,,General Items,general_items,EA,,2026-07-12 10:48:43
h3934 seal o ring,H3934 Seal o ring,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
coil re-winding,Coil Re-winding,,Electrical,electrical,EA,,2026-07-12 10:48:43
door lock new,Door Lock New,,General Items,general_items,EA,,2026-07-12 10:48:43
nylon rod (������),Nylon Rod (������),,General Items,general_items,EA,,2026-07-12 10:48:43
cable tie (4x400),Cable Tie (4x400),,Electrical,electrical,EA,,2026-07-12 10:48:43
cable tie (4x200),Cable Tie (4x200),,Electrical,electrical,EA,,2026-07-12 10:48:43
cable tie (4x300),Cable Tie (4x300),,Electrical,electrical,EA,,2026-07-12 10:48:43
nylon rod (1������),Nylon Rod (1������),,General Items,general_items,EA,,2026-07-12 10:48:43
battery terminal (normal type),Battery Terminal (Normal Type),,Battery,battery,EA,,2026-07-12 10:48:43
battery terminal (butterfly type),Battery Terminal (Butterfly Type),,Battery,battery,EA,,2026-07-12 10:48:43
fuel filter (8193841),Fuel Filter (8193841),,Filters,filters,EA,,2026-07-12 10:48:43
fuel filter (11110683),Fuel Filter (11110683),,Filters,filters,EA,,2026-07-12 10:48:43
oil filter (3931236),Oil Filter (3931236),,Filters,filters,EA,,2026-07-12 10:48:43
carbon brush set,Carbon Brush Set,,General Items,general_items,EA,,2026-07-12 10:48:43
signal light switch,Signal Light Switch,,Electrical,electrical,EA,,2026-07-12 10:48:43
battery pad repair,Battery pad repair,,Battery,battery,EA,,2026-07-12 10:48:43
governor lever,Governor Lever,,General Items,general_items,EA,,2026-07-12 10:48:43
filter kit (585-4910xx),Filter Kit (585-4910xx),,Filters,filters,EA,,2026-07-12 10:48:43
fuel filter (f002h01 999),Fuel Filter (F002H01 999),,Filters,filters,EA,,2026-07-12 10:48:43
oil filter (0700189017),Oil Filter (0700189017),,Filters,filters,EA,,2026-07-12 10:48:43
2. fan (welding plant),2. Fan (welding Plant),,General Items,general_items,EA,,2026-07-12 10:48:43
1. 2 way welding plant switch,1. 2 Way Welding Plant Switch,,Electrical,electrical,EA,,2026-07-12 10:48:43
2. belt adjuster,2. Belt Adjuster,,Belts,belts,EA,,2026-07-12 10:48:43
1. fan belt (spk 1835) +1,1. Fan Belt (SPK 1835) +1,,Belts,belts,EA,,2026-07-12 10:48:43
alternator & light repair,Alternator & Light Repair,,Electrical,electrical,EA,,2026-07-12 10:48:43
h3927 seal o ring,H3927 Seal o ring,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
12 joint socket set (encham),12 Joint Socket Set (Encham),,General Items,general_items,EA,,2026-07-12 10:48:43
caliper seal kit,Caliper Seal Kit,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
clutch pack large,Clutch Pack Large,,General Items,general_items,EA,,2026-07-12 10:48:43
clutch pack small,Clutch Pack Small,,General Items,general_items,EA,,2026-07-12 10:48:43
9. 12 point socket set (inches),9. 12 Point Socket set (inches),,General Items,general_items,EA,,2026-07-12 10:48:43
8. caliper seal kit,8. Caliper seal kit,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
7. caliper seal kit,7. Caliper Seal kit,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
6. caliper seal,6. Caliper Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
5. o-ring,5. O-ring,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
4. clutch pack (large),4. Clutch pack (Large),,General Items,general_items,EA,,2026-07-12 10:48:43
3. clutch pack (small),3. Clutch pack (Small),,General Items,general_items,EA,,2026-07-12 10:48:43
2. oil seal,2. Oil Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
1. transmission filter,1. Transmission filter,,Filters,filters,EA,,2026-07-12 10:48:43
gasket shellac,Gasket Shellac,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
thread seal,Thread Seal,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
fuel cut off solenoid,Fuel Cut off Solenoid,,Electrical,electrical,EA,,2026-07-12 10:48:43
2. speaker (12v),2. Speaker (12V),,General Items,general_items,EA,,2026-07-12 10:48:43
1. power shutter motor,1. Power Shutter motor,,General Items,general_items,EA,,2026-07-12 10:48:43
2. brake light set,2. Brake light Set,,General Items,general_items,EA,,2026-07-12 10:48:43
1. wiper blade (24),1. Wiper Blade (24),,General Items,general_items,EA,,2026-07-12 10:48:43
hydrolic presure machine,Hydrolic Presure Machine,,General Items,general_items,EA,,2026-07-12 10:48:43
auto wine,Auto wine,,General Items,general_items,EA,,2026-07-12 10:48:43
nut bolt,Nut Bolt,,General Items,general_items,EA,,2026-07-12 10:48:43
wd-40 (400ml),WD-40 (400ml),,General Items,general_items,EA,,2026-07-12 10:48:43
24v 5 pin relay (single),24V 5 Pin Relay (single),,Electrical,electrical,EA,,2026-07-12 10:48:43
thread lock,Thread Lock,,General Items,general_items,EA,,2026-07-12 10:48:43
auto wire (roll),Auto Wire (Roll),,Electrical,electrical,EA,,2026-07-12 10:48:43
fuse (10/15/20/25a),Fuse (10/15/20/25A),,Electrical,electrical,EA,,2026-07-12 10:48:43
48v relay,48V Relay,,Electrical,electrical,EA,,2026-07-12 10:48:43
mini fuse (various a),Mini Fuse (Various A),,Electrical,electrical,EA,,2026-07-12 10:48:43
multimeter (digital),Multimeter (Digital),,General Items,general_items,EA,,2026-07-12 10:48:43
24v head light bulb,24V Head Light Bulb,,Electrical,electrical,EA,,2026-07-12 10:48:43
seatastic 999,Seatastic 999,,General Items,general_items,EA,,2026-07-12 10:48:43
filter,Filter,,Filters,filters,EA,,2026-07-12 10:48:43
fuel filter (fc-1009),Fuel Filter (FC-1009),,Filters,filters,EA,,2026-07-12 10:48:43
door beading,Door Beading,,General Items,general_items,EA,,2026-07-12 10:48:43
gear lever bush,Gear Lever bush,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
side mirror (l/r),Side Mirror (L/R),,General Items,general_items,EA,,2026-07-12 10:48:43
signal light (l/r),Signal Light (L/R),,General Items,general_items,EA,,2026-07-12 10:48:43
head light (l/r),Head Light (L/R),,Electrical,electrical,EA,,2026-07-12 10:48:43
3. banjo bolt,3. Banjo bolt,,General Items,general_items,EA,,2026-07-12 10:48:43
2. gear lever bush,2. Gear lever bush,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
1. battery post repair +1,1. Battery Post repair +1,,Battery,battery,EA,,2026-07-12 10:48:43
0-570 oil filter,0-570 Oil Filter,,Filters,filters,EA,,2026-07-12 10:48:43
cabin air balloon,Cabin Air balloon,,General Items,general_items,EA,,2026-07-12 10:48:43
light repair (tail light),Light Repair (Tail light),,Electrical,electrical,EA,,2026-07-12 10:48:43
2. alternator repair,2. Alternator Repair,,Electrical,electrical,EA,,2026-07-12 10:48:43
1. banjo bolt,1. Banjo bolt,,General Items,general_items,EA,,2026-07-12 10:48:43
led bulb (10w),LED Bulb (10W),,Electrical,electrical,EA,,2026-07-12 10:48:43
flood light (200w),Flood Light (200W),,General Items,general_items,EA,,2026-07-12 10:48:43
"hose clip (2���, 3���)","Hose Clip (2���, 3���)",,Hydraulics,hydraulics,EA,,2026-07-12 10:48:43
panadol (card),Panadol (Card),,General Items,general_items,EA,,2026-07-12 10:48:43
dettol (card),Dettol (Card),,General Items,general_items,EA,,2026-07-12 10:48:43
bandage pack,Bandage Pack,,General Items,general_items,EA,,2026-07-12 10:48:43
cotton pack,Cotton Pack,,General Items,general_items,EA,,2026-07-12 10:48:43
soap (mini),Soap (Mini),,General Items,general_items,EA,,2026-07-12 10:48:43
number plate led strip,Number Plate LED Strip,,Electrical,electrical,EA,,2026-07-12 10:48:43
mini auto indicator bulb,Mini Auto Indicator Bulb,,Electrical,electrical,EA,,2026-07-12 10:48:43
24v dashboard bulb,24V Dashboard Bulb,,Electrical,electrical,EA,,2026-07-12 10:48:43
12v dashboard bulb,12V Dashboard Bulb,,Electrical,electrical,EA,,2026-07-12 10:48:43
fuse holder,Fuse Holder,,Electrical,electrical,EA,,2026-07-12 10:48:43
12v/21w double filament bulb,12V/21W Double Filament Bulb,,Electrical,electrical,EA,,2026-07-12 10:48:43
12v/21w single filament bulb,12V/21W Single Filament Bulb,,Electrical,electrical,EA,,2026-07-12 10:48:43
diesel filter (nts-296),Diesel Filter (NTS-296),,Filters,filters,EA,,2026-07-12 10:48:43
starter motor (after repair),Starter Motor (After Repair),,Electrical,electrical,EA,,2026-07-12 10:48:43
spray gun,Spray Gun,,General Items,general_items,EA,,2026-07-12 10:48:43
mop,Mop,,General Items,general_items,EA,,2026-07-12 10:48:43
car wash liquid,Car Wash Liquid,,General Items,general_items,EA,,2026-07-12 10:48:43
kerosene,Kerosene,,General Items,general_items,EA,,2026-07-12 10:48:43
high pressure liquid,High Pressure Liquid,,General Items,general_items,EA,,2026-07-12 10:48:43
hout plug,Hout Plug,,Electrical,electrical,EA,,2026-07-12 10:48:43
bristol board,Bristol Board,,General Items,general_items,EA,,2026-07-12 10:48:43
bolt 8x100,Bolt 8x100,,General Items,general_items,EA,,2026-07-12 10:48:43
edle wheel repair,Edle Wheel Repair,,Tyre,tyre,EA,,2026-07-12 10:48:43
bottom roll,Bottom Roll,,General Items,general_items,EA,,2026-07-12 10:48:43
"4. da bolt (30mm dia, 5 long)","4. DA Bolt (30mm dia, 5 long)",,General Items,general_items,EA,,2026-07-12 10:48:43
3. o-ring,3. O-ring,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
2. duo cone,2. Duo Cone,,General Items,general_items,EA,,2026-07-12 10:48:43
1. idle wheel bush,1. Idle Wheel bush,,Bearings & Seals,bearings_seals,EA,,2026-07-12 10:48:43
number plate light,Number Plate Light,,General Items,general_items,EA,,2026-07-12 10:48:43
electric horn 12v,Electric Horn 12V,,Electrical,electrical,EA,,2026-07-12 10:48:43
2. number plate light,2. Number plate light,,General Items,general_items,EA,,2026-07-12 10:48:43
1. elec. horn (12v),1. Elec. Horn (12V),,Electrical,electrical,EA,,2026-07-12 10:48:43
f-193 fuel filter vic,F-193 Fuel Filter VIC,,Filters,filters,EA,,2026-07-12 10:48:43
air filter set,Air Filter Set,,Filters,filters,EA,,2026-07-12 10:48:43
alligator clip set (+/-),Alligator Clip Set (+/-),,General Items,general_items,EA,,2026-07-12 10:48:43
2. copper sheet,2. Copper sheet,,General Items,general_items,EA,,2026-07-12 10:48:43
1. packing sheet,1. Packing Sheet,,General Items,general_items,EA,,2026-07-12 10:48:43
pressor cartur motor repair,Pressor Cartur Motor Repair,,General Items,general_items,EA,,2026-07-12 10:48:43
