mrnNum,itemName,vehicleMachinery,reqQty,recQty,hasUnpriced,importStatus,errorMessage
140474,Fuel Filter (FO-158),PA-6399,1,0,0,imported,
140520,Hose,28-4314,10,1,0,imported,
140520,Signal Light cup,28-4314,10,1,0,imported,
141323,Priton card (60mm),01st Aard Box,1,6,0,imported,
141323,Vices Bum,01st Aard Box,2,1,0,imported,
141323,Scissors,01st Aard Box,1,1,0,imported,
141323,Plaster Roll,First Aid Box,1,1,0,imported,
141323,Dettol,First Aid Box,1,1,0,imported,
141323,Povidone Iodine Solution,First Aid Box,1,1,0,imported,
141323,Antiseptic Cream,First Aid Box,1,1,0,imported,
141323,Panadol Box,First Aid Box,1,1,0,imported,
141323,Bandage Roll,First Aid Box,2,2,0,imported,
141323,Gauze,First Aid Box,1,1,0,imported,
141323,Cotton Wool (30g),First Aid Box,2,2,0,imported,
141323,Surgical Spirit,First Aid Box,1,1,0,imported,
140521,Re-condition Gear Box,325-3448,1,1,0,imported,
140521,Soap,325-3448,1,1,1,imported,
140521,Bearing 6201 Z,325-3448,1,1,0,imported,
140522,Fan Belt,ZA-6068 JCB (Batticoloa),1,1,1,imported,
140519,Inject Pump Line Nozzell,HS-1794,1,1,1,imported,
140518,Grease Seal,HEX-43,8,8,1,imported,
140518,Main Jack Bush,HEX-43,2,4,1,imported,
140518,Arm Bush,HEX-43,2,2,1,imported,
140517,Bars Starting key Switch,ZB-1469,1,0,0,imported,
140516,Paint Brush,Table-workshop painting,1,0,0,imported,
140516,Thinner,Table-workshop painting,1,0,0,imported,
140516,Hand Spray (Black),Table-workshop painting,1,0,0,imported,
140516,Paint,Table-workshop painting,1,0,0,imported,
141324,Pain Relief Cream,Stores,6,0,0,imported,
141324,Vicks Balm,First Aid Box,1,0,0,imported,
141324,Scissor,First Aid Box,1,0,0,imported,
5827,Hrs meter,Stones,2,2,0,imported,
6180,Single Phase Motor,Engine Room ELectric Compressor,1,1,0,imported,
140513,Surgical Spirit,HEX-28 Rewannila,1,1,1,imported,
140513,Water Dispenser,HEX-28,12,1,1,imported,
140513,Feed pump repair,HEX-28,1,1,0,imported,
140513,Diesel Hose,HEX-28,12,12,0,imported,
140404,Alternator Regulator,325-5120,2,1,1,imported,
140404,120A Battery,325-5120,2,0,0,imported,
140514,Hy Pressor Sensor (240),HEX-18,1,1,1,imported,
141322,Grinding Stone (Rough),Lathe Shop,10,20,0,imported,
140473,Fuel Filter Set (FHN 4000/400/500),HG-4849,1,1,0,imported,
140473,Fuel Line Filter (FS824500),HG-4849,1,1,0,imported,
141318,Battery Clip,Stores,2,2,0,imported,
141318,Petrol (Super),Stores,4.4,4.4,0,imported,
141318,Super Glue,Stores 1000.00,6,12,0,imported,
141318,Battery Water,Stores,7,0,0,imported,
141318,Relay Holder,Stores,6,0,0,imported,
141318,Synchro Grease,Stores,12,0,0,imported,
141318,Sand Paper (500),Stores,3,0,0,imported,
141318,Sand Paper (120),Stores,6,0,0,imported,
141318,24V Fog Light Bulb,Stores,4,0,0,imported,
141318,Steel Epoxy Glue,Stores,6,6,1,imported,
141318,Sealastic,Stores,6,0,0,imported,
141318,Aroldite,Stores,6,6,0,imported,
140508,Engine machining work (full set),LD-08,1,1,1,imported,
140508,Gasket Overall kit,LD-08,1,1,1,imported,
140510,Turbo Packing,GE-3A CEP/3,2,6,1,imported,
140510,Grease Nipple,CM-33,11,1,0,imported,
140510,Bearing,CM-33,2,1,0,imported,
140512,Starter Motor Repair,CEP-03,1,0,0,imported,
140511,Clutch Bearing,CEP-03,1,1,0,imported,
140511,Clutch Plate,CEP-03,1,1,0,imported,
140511,Clutch Fork,CEP-03,1,1,0,imported,
140511,Oil Seal (Top & main shaft),Toyota Dyana,2,3,0,imported,
140511,Main Shaft Bearing 6306x3,Toyota Dyana,1,1,0,imported,
140511,Top Shaft Bearing,Toyota Dyana,1,1,0,imported,
140511,counter (Front) bearing,Toyota Dyana,1,1,0,imported,
140509,Toggle Switch,Lathe shop Grinder Machine,1,1,1,imported,
140507,Elec system repair,DA-4879,1,1,1,imported,
141321,Hand Gloves,Stores,5,0,0,imported,
141320,Electric Tester,Stores,1,1,0,imported,
141320,Caustic Soda,Service Bay,5,5,0,imported,
141320,Electric Board,Stores,1,1,0,imported,
140403,12V/65Amp New Battery,57-3062,1,0,0,imported,
140472,Jack shaft repair,HEX-27 Long Arum Excavator,1,1,0,imported,
140472,Jack Seal Kit,HEX-27 Long Arum Excavator,1,1,1,imported,
140472,Fuel Filter (27860911904),HEX-27,1,1,0,imported,
140472,Fuel Filter (278607989916),HEX-27,1,1,0,imported,
140472,Fuel Water Separator (SFC-7910-30),HEX-27,1,1,0,imported,
140505,Chain Link,AP-08,2,2,1,imported,
140505,Oil Pump,LD-8 BG,2,1,1,imported,
140505,Screw chain,AP-8,2,2,1,imported,
140471,Fuel Filter (27860999922),LP-1569,1,0,0,imported,
140471,Fuel Filter (WISEP - 22074770902),LP-1569,1,0,0,imported,
140470,Fuel Filter (2766999982),LP-1566,1,0,0,imported,
140470,Fuel Filter (WISEP - 29054770902),LP-1566,1,0,0,imported,
140470,Oil Filter (2766199999),LP-1566,1,0,0,imported,
140469,Fuel Filter (SFF-5466),HEX-43,1,1,0,imported,
140469,Fuel Filter (2992669),HEX-43,1,1,0,imported,
140469,Oil Filter (2992242),HEX-43,1,1,0,imported,
140504,Bolt,VR-44,8,0,0,imported,
140503,6205 Z Bearing,Lathe Machine Bar cutter,2,2,0,imported,
141316,Bulb Holder,stores,20,12,0,imported,
141316,12V 3 Pin Relay (Signal),Stores,6,6,1,imported,
141316,Auto Wire Roll,Stores,1,1,0,imported,
141316,Fuse Holder (30m),Stores,12,12,0,imported,
141316,Hose Clip Set,Stores,50,100,0,imported,
141316,Cable Bulb 12V/3W,Stores,12,12,0,imported,
141316,Cable Bulb 24V/5W,Stores,12,12,0,imported,
141316,24V Headlight Bulb,Stores,6,20,1,imported,
141316,12V Headlight Bulb,Stores,6,20,0,imported,
141316,12V Signal Flasher,Stores,6,7,1,imported,
141316,24V D/T Bulb,Stores,20,20,0,imported,
141316,24V/100W Auto Bulb,Stores,20,20,0,imported,
141316,12V/100W Auto Bulb,Stores,20,20,0,imported,
140502,Relay 12V/5pin,SL-10,5,12,0,imported,
140502,Bush (Clutch Paddle),PA-4879,4,4,0,imported,
140501,Pendant Switch,Accommodation,1,1,0,imported,
140501,Angle Valve,Engine room (workshop),3,3,0,imported,
141450,Belt,Service Pressure Washer,2,4,0,imported,
140402,12V/90Ah battery,PA-4879,1,0,0,imported,
140467,Nut 8x100,HEX-22,1,70,0,imported,
140467,C-Bush (55%),HEX-22,1,2,0,imported,
140467,Fuel Filter (26560001),LB-22,1,1,1,imported,
140467,Fuel Filter (SFC-7930),LB-22,1,1,1,imported,
140467,Oil Filter (2654407 / C-5103 Sakura),LB-22,1,1,1,imported,
141447,Seal,Lathe machine,1,2,1,imported,
141447,Bearing,Lathe machine,1,2,1,imported,
141449,Turbo,PA-4193,6,1,1,imported,
141449,Wheel stud with Nut,PA-4193,6,0,0,imported,
141448,3. Clutch pedal bush,PA-4879,2,0,0,imported,
141448,2. Master cylinder rod pin,PA-4879,1,0,0,imported,
141448,1. Clutch master cylinder,PA-4879,1,1,1,imported,
141319,Clip (Fan Support Clamp),Stores,20,25,1,imported,
141319,Relay (12V),Stores,12,0,0,imported,
140468,Oil Filter (C-1112),PA-4879,1,1,0,imported,
141441,Adjustment Shim (Swing motor) Great Beam,MG-03,1,12,1,imported,
141441,7. Starter Motor Solenoid,CZP-03,1,0,0,imported,
141441,6. Turbo Packing,GE-34,6,6,1,imported,
141441,5. Cabin Shock Absorber,SR-19,2,0,0,imported,
141441,4. Ball joint,LO-5985,4,2,1,imported,
141441,3. 12V / Relay,ST-14,4,9,1,imported,
141441,2. 24V / Safety Solenoid,HEX-01,1,1,1,imported,
141441,1. Hydraulic Level Stick,ZB-1496,1,0,0,imported,
141440,Key cutting,PH-6747,1,0,0,imported,
112615 (Wadakada MR),Empty Tool Box,CEP-03 Wadakada Machanic,1,1,0,imported,
141445,Alternator Regulator 12V,LK-6738,1,1,0,imported,
141445,Diode Plate / IC Regulator,LK-6738,1,2,0,imported,
141444,O Rings,LD-02,2,6,1,imported,
141444,Rocker / Mounting Clamp +1,LD-02,2,0,0,imported,
141446,Stop Solonide,VR-71,1,1,1,imported,
141446,Engine stop solenoid,VR-71,1,0,0,imported,
141438,Diode Plate,Lk-6738,1,1,1,imported,
141438,IC regulator,Lk-6738,1,1,1,imported,
141438,Tail Light (Set),PV-6889,1,2,1,imported,
141438,Combination Switch set,PV-6889,1,1,1,imported,
141317,Fuel hose (318),Stores,5,10,1,imported,
141317,Battery terminal Pole type (-),Stores,5,6,0,imported,
141317,Battery terminal Pole type (+),Stores,5,4,0,imported,
141317,Grease nipple (10 SL),Stores,5,20,1,imported,
141317,Grease nipple (10 SL),Stores,5,20,1,imported,
141317,Grease nipple (10 SL),Stores,5,20,1,imported,
141317,Battery Terminal (Normal),Stores,5,5,0,imported,
141317,Battery Terminal (Butterfly),Stores,5,5,0,imported,
141443,Shock Absorber,LA-9208,6,2,1,imported,
141443,Drum Mount,SR-09,6,6,1,imported,
141442,4. Clutch Oil tank,LE-4986,1,1,1,imported,
141442,3. Clutch master pump +1,LE-4986,1,1,1,imported,
141442,2. Clutch slave pump,LE-4986,1,1,1,imported,
141442,1. Diesel Hose,LE-4986,10,0,0,imported,
141439,Key Cutting,PH-6747,1,1,0,imported,
140466,Fuel Filter (1001CAA1488IN),DAH-2230 / DAH-2228,2,2,1,imported,
140465,H4 Breather Filter,LI-3851,1,1,1,imported,
5737,24V Signal Flasher,Stores,7,7,0,imported,
5737,12V Signal Flasher,Stores,6,6,0,imported,
141437,H3934 Seal o ring,LD-02,1,1,1,imported,
141437,Coil Re-winding,SMG-02,1,1,0,imported,
141436,Door Lock New,PH-6747,2,0,0,imported,
141315,Nylon Rod (������),Lathe,4,4,0,imported,
141315,Cable Tie (4x400),Stores,100,100,0,imported,
141315,Cable Tie (4x200),Stores,100,100,0,imported,
141315,Cable Tie (4x300),Stores,100,100,0,imported,
141315,Nylon Rod (1������),Stores / Lathe,1,0,0,imported,
141315,Battery Terminal (Normal Type),Stores,10,10,0,imported,
141315,Battery Terminal (Butterfly Type),Stores,10,10,1,imported,
140464,Fuel Filter (8193841),AP-05,1,1,1,imported,
140464,Fuel Filter (11110683),AP-05,1,1,1,imported,
140464,Oil Filter (3931236),AP-05,1,1,1,imported,
6181,Starter MOtor Repair,ZA-8337,1,2,0,imported,
6181,Carbon Brush Set,ZA-8337,0,2,1,imported,
6181,Carbon Brush Set,ZA-2609,0,2,1,imported,
6199,Light Repair,LN-8278,1,1,0,imported,
6199,Starter Motor Clutch,PA-4193 Helium D/cab H10,0,1,1,imported,
6193,Starter Motor Repair,325-5120,1,1,0,imported,
6193,Signal Light Switch,48-4849,0,1,1,imported,
141435,Key Switch,PH-6747,1,1,1,imported,
141435,Battery pad repair,MG-03,1,0,0,imported,
140463,Governor Lever,PR-1469,2,0,0,imported,
140462,Filter Kit (585-4910xx),PR-1469,1,0,0,imported,
140462,Fuel Filter (F002H01 999),PR-1469,2,4,0,imported,
140462,Oil Filter (0700189017),PR-1469,1,2,0,imported,
141434,2. Fan (welding Plant),Lathe Shop,2,3,1,imported,
141434,1. 2 Way Welding Plant Switch,Lathe Shop,1,1,1,imported,
141433,2. Belt Adjuster,ZB-1548,1,0,0,imported,
141433,1. Fan Belt (SPK 1835) +1,ZB-1548,1,0,0,imported,
6178,Alternator & Light Repair,48-4849,1,1,0,imported,
141427,H3927 Seal o ring,LD-02,6,1,1,imported,
141427,12 Joint Socket Set (Encham),LD-02,1,1,1,imported,
141427,Caliper Seal Kit,LD-02,3,3,1,imported,
141427,Caliper Seal Kit,LD-02,1,1,1,imported,
141427,Caliper Seal,LD-02,2,2,1,imported,
141427,Clutch Pack Large,LD-02,10,10,1,imported,
141427,Clutch Pack Small,LD-02,4,4,1,imported,
141427,Oil Seal,LD-02,2,2,1,imported,
141427,Transmission Filter,LD-02,1,1,1,imported,
141427,9. 12 Point Socket set (inches),LD-02,1,0,0,imported,
141427,8. Caliper seal kit,LD-02,3,0,0,imported,
141427,7. Caliper Seal kit,LD-02,1,0,0,imported,
141427,6. Caliper Seal,LD-02,2,2,1,imported,
141427,5. O-ring,LD-02,6,6,1,imported,
141427,4. Clutch pack (Large),LD-02,10,10,1,imported,
141427,3. Clutch pack (Small),LD-02,4,4,1,imported,
141427,2. Oil Seal,LD-02,2,2,1,imported,
141427,1. Transmission filter,LD-02,1,1,1,imported,
141314,Masking Tape,Stores,24,6,1,imported,
141314,Grease Nipple,Stores,50,60,0,imported,
141314,Hose Clip,Stores,50,0,0,imported,
141314,Gasket Shellac,Stores,6,0,0,imported,
141314,Rubber Grease,Stores,6,8,0,imported,
141314,Thread Seal,Stores,12,12,0,imported,
141314,Insulating Tape,Stores,24,24,0,imported,
141314,Petrol,Stores,15,8,0,imported,
141314,Kerosene Oil,Stores,40,42,0,imported,
141314,Contact Cleaner,Stores,10,0,0,imported,
141314,WD-40,Stores,10,4,0,imported,
141432,Hy/Hose Repair,LB-01,5,6,1,imported,
141431,Fuel Cut off Solenoid,LB-01,1,0,0,imported,
141430,Engine stop cable,LI-3851,1,1,0,imported,
141429,2. Speaker (12V),PH-3945,1,1,0,imported,
141429,1. Power Shutter motor,PH-3945,1,1,0,imported,
141428,Signal light Repair,LP-1578,1,1,0,imported,
141426,2. Brake light Set,LP-1712,2,2,0,imported,
141426,1. Wiper Blade (24),LP-1712,2,2,0,imported,
140583,A/C Repair,LY-4524,1,1,0,imported,
6200,Hydrolic Presure Machine,Water Presure Machine,1,1,0,imported,
6200,Auto wine,Stores,0,1,1,imported,
141310,Nut Bolt,48-4849,80,4,1,imported,
141310,WD-40 (400ml),Stores,1,4,1,imported,
141310,24V 5 Pin Relay (single),Stores,5,1,1,imported,
141310,Thread Lock,Stores,5,5,1,imported,
141310,12V Relay,Stores,10,5,1,imported,
141310,Toggle Switch,Electric Room,3,0,0,imported,
141310,Auto Wire (Roll),Electric Room,3,0,0,imported,
141310,Fuse (10/15/20/25A),Electric Room,80,80,0,imported,
141310,48V Relay,Electric Room,5,0,0,imported,
141310,24V Relay,Electric Room,10,6,1,imported,
141310,Mini Fuse (Various A),Electric Room,80,68,0,imported,
141310,Multimeter (Digital),Electric Room,1,0,0,imported,
141310,Contact Cleaner,Electric Room,5,5,0,imported,
141310,24V Head Light Bulb,Work Shop Stores,6,6,0,imported,
140461,Seatastic 999,28-4314,1,1,0,imported,
140461,Filter,28-4314,1,1,0,imported,
140461,Oil Filter (C-1803),28-4314,1,1,0,imported,
140461,Fuel Filter (FC-1009),28-4314,1,1,0,imported,
141424,Door Beading,PV-6889,2,2,1,imported,
141424,Gear Lever bush,PV-6889,2,2,1,imported,
141417,Side Mirror (L/R),PV-6889,2,2,1,imported,
141417,Signal Light (L/R),PV-6889,2,2,1,imported,
141417,Head Light (L/R),PV-6889,2,2,1,imported,
141417,3. Banjo bolt,PV-6889,2,0,0,imported,
141417,2. Gear lever bush,PV-6889,2,0,0,imported,
141417,1. Battery Post repair +1,PV-6889,2,2,0,imported,
141422,0-570 Oil Filter,LN-8279,1,1,1,imported,
141422,Cabin Air balloon,LN-8279,1,1,1,imported,
141425,Light Repair (Tail light),LO-8349,1,1,0,imported,
141423,Shock Absorber Repair,LA-9208,2,1,0,imported,
141420,2. Alternator Repair,LK-6738,1,1,0,imported,
141420,1. Banjo bolt,LK-6738,2,2,1,imported,
141313,Bulb Holder,Stores,4,0,0,imported,
141313,LED Bulb (10W),Stores,4,0,0,imported,
141313,Flood Light (200W),Stores,1,0,0,imported,
141313,"Hose Clip (2���, 3���)",Stores,12,12,0,imported,
141313,Hose Clip (Various Sizes),Stores,60,36,0,imported,
141313,Thread Lock,Stores,1,2,0,imported,
141313,Steel Epoxy Glue,Stores,3,0,0,imported,
141313,Cotton Waste,Stores,20,20,0,imported,
141312,Antiseptic Cream,Stores,1,0,0,imported,
141312,Panadol (Card),Stores,1,0,0,imported,
141312,Dettol (Card),Stores,2,0,0,imported,
141312,Bandage Pack,Stores,1,0,0,imported,
141312,Bandage Roll,Stores,1,0,0,imported,
141312,Cotton Pack,Stores,1,0,0,imported,
141312,Plaster Roll,Stores,1,0,0,imported,
141312,Soap (Mini),Stores,12,6,0,imported,
141311,Number Plate LED Strip,Stores,6,0,0,imported,
141311,Mini Auto Indicator Bulb,Stores,12,0,0,imported,
141311,24V Dashboard Bulb,Stores,12,0,0,imported,
141311,12V Dashboard Bulb,Stores,12,0,0,imported,
141311,Fuse Holder,Stores,6,0,0,imported,
141311,24V/21W Single Filament Bulb,Stores,12,20,0,imported,
141311,12V/21W Double Filament Bulb,Stores,12,20,0,imported,
141311,12V/21W Single Filament Bulb,Stores,12,20,0,imported,
140460,Diesel Filter (NTS-296),Tractor (Mundalama Site),2,2,0,imported,
141309,Lead Wire,Work Shop Stores,19.5,19.5,0,imported,
141309,Starter Motor (After Repair),CEP/3 GE-01,5,0,0,imported,
141309,IC Regulator,Stores,4,3,0,imported,
141309,Spray Gun,Stores,1,1,1,imported,
141309,Mop,Stores,1,1,1,imported,
141309,Car Wash Liquid,Stores,5,0,0,imported,
141309,Kerosene,Stores,20,0,0,imported,
141309,High Pressure Liquid,Stores,5,0,0,imported,
141309,Costic Soda,Stores,5,5,1,imported,
141414,Hout Plug,PR-1504,10,2,0,imported,
141414,Bristol Board,PR-1504,10,0,0,imported,
141413,Bolt 8x100,HEX-22,4,70,0,imported,
141413,Edle Wheel Repair,HEX-22,2,1,1,imported,
141413,Bottom Roll,HEX-22,2,12,1,imported,
141413,"4. DA Bolt (30mm dia, 5 long)",HEX-22,4,4,0,imported,
141413,3. O-ring,HEX-22,2,2,1,imported,
141413,2. Duo Cone,HEX-22,2,2,1,imported,
141413,1. Idle Wheel bush,HEX-22,2,2,1,imported,
141415,Number Plate Light,PH-3945,1,1,0,imported,
141415,Electric Horn 12V,PH-3945,1,1,0,imported,
141415,2. Number plate light,PH-3945,1,1,1,imported,
141415,1. Elec. Horn (12V),PH-3945,1,1,1,imported,
140459,F-193 Fuel Filter VIC,"Toyota 1KD, 2KD Hilux D/car",2,2,1,imported,
140459,Air Filter Set,SMG-1 / SMG-2,2,1,1,imported,
141416,Injector Repair,ZA-7925,4,4,1,imported,
141412,Alligator Clip Set (+/-),Battery Charger,4,0,0,imported,
141411,2. Copper sheet,Asphalt Plant,1,0,0,imported,
141411,1. Packing Sheet,Asphalt Plant,1,1,0,imported,
6179,Starter Motor Repair,GE-01,1,1,0,imported,
6179,Pressor Cartur Motor Repair,Service Bay,0,1,0,imported,
6179,Water Pump Service,Service Bay Single Phase,0,1,1,imported,
6175,Air Filter Indian,PH-3945,1,1,0,imported,
6175,Air Filter,PH-3945,1,1,1,imported,
6175,Air Filter,PH-3945,1,1,1,imported,
6176,Oil Filter (O-1516),LN-8279,1,1,0,imported,
5776,Air Filter (FA-1235),AC-38,1,1,0,imported,
5776,Oil Filter (C-805),AC-38,1,1,0,imported,
5477,Oil Filter (C-805),AC-42,1,1,0,imported,
5477,Hydrolic Filter (HF-28873),AC-42,1,1,0,imported,
5466,A/C Filter (CA-1114),PC-7812,1,1,0,imported,
5466,Oil Filter (C-111),PC-7812,1,1,0,imported,
5466,Fuel Filter (F-193),PC-7812,1,1,0,imported,
141406,Engine Mount,HEX-23,8,8,1,imported,
141406,9. Engine mount,SK200-8,8,0,0,imported,
141406,8. Cam Bearing (set),SK200-8,1,1,1,imported,
141406,7. Piston Sleeve (set),SK200-8,1,1,1,imported,
141406,6. Valve guide (set),SK200-8,1,1,1,imported,
141406,5. Piston ring (set),SK200-8,1,1,1,imported,
141406,4. Gudgeon Pin bush,SK200-8,4,1,1,imported,
141406,3. Thrust bearing (set),SK200-8,1,1,1,imported,
141406,2. Big end bearing (set),SK200-8,1,1,1,imported,
141406,1. Main bearing (set),HEX-23,1,1,1,imported,
141410,6. Bearing 6007 Z,Lathe shop Drill Machine,2,2,0,imported,
141410,5. Bearing 6208 Z,Lathe shop Drill Machine,2,2,0,imported,
141410,4. Bearing 6200,Lathe shop Drill Machine,1,1,0,imported,
141410,3. Bearing 6202 ZRZ,Lathe shop Drill Machine,1,1,0,imported,
141410,2. Bearing 6003 RZ,Lathe shop Drill Machine,1,1,0,imported,
141410,1. Bearing 6005 RS,Lathe shop Drill Machine,1,1,0,imported,
141409,Hy. Hose,LD-05,1,4,0,imported,
141408,Hand drill machine,Badalgama w/s,1,0,0,imported,
141407,8. Water outlet radiator cap,57-3062,1,1,0,imported,
141407,7. Idle arm,57-3062,1,0,0,imported,
141407,6. Steering damper,57-3062,1,0,0,imported,
141407,5. Shock absorber,57-3062,2,1,0,imported,
141407,4. Link end,57-3062,2,0,0,imported,
141407,3. Tie rod end,57-3062,2,0,0,imported,
141407,2. Lower arm ball joint,57-3062,2,0,0,imported,
141407,1. Upper arm ball joint,57-3062,2,1,1,imported,
141405,6. Withdrawal Plate,LO-8350,1,1,1,imported,
141405,5. Fly wheel,LO-8350,1,1,0,imported,
141405,4. Clutch release bearing,LO-8350,1,1,1,imported,
141405,3. Pilot bearing,LO-8350,1,1,1,imported,
141405,2. Pressure plate,LO-8350,1,1,0,imported,
141405,1. Clutch plate,LO-8350,1,1,0,imported,
140458,Air Filter Element,Asphalt Plant (Badalgama),1,1,1,imported,
140458,Air Filter Element,Asphalt Plant (Badalgama),6,6,1,imported,
141404,Washer 8x100,HEX-22,48,70,1,imported,
141404,16x60 Bolt,HEX-22,48,4,0,imported,
141404,Hose cup (8-12) ���,Stores,1,1,1,imported,
141404,8. Washer,HEX-22,48,48,0,imported,
141404,7. Bolt,HEX-22,48,48,0,imported,
141404,6. Grease Seal,HEX-22,4,1,1,imported,
141404,5. Track link set,HEX-22,1,1,0,imported,
141404,4. Fog light LED,HEX-22,3,3,0,imported,
141404,3. Auto Wire 9/0.30,HEX-22,2,1,0,imported,
141404,2. Duo Cone seal,HEX-22,1,0,0,imported,
141404,1. Perspex sheet,HEX-22,1,1,0,imported,
141308,Battery Acrol,Protle stores,10,4,1,imported,
141308,Farm Oil,Stores,10,0,0,imported,
140457,Regulator,LD-05 (Badalgama),1,1,1,imported,
140457,Fuel Filter (FC-510),MG-05,1,1,1,imported,
140457,Oil Filter (C-5615),MG-05,1,1,1,imported,
141402,80���95���90mm Bush,HEX-45 Case Excavator Marawila,2,2,1,imported,
141402,Hy. Union,HEX-45,2,2,1,imported,
141403,2. Fuel filter,ZA-7034,1,1,1,imported,
141403,1. Filter head assy,ZA-7034,1,1,1,imported,
141401,Fan belt,VR-71,2,2,1,imported,
140456,Fuel Filter (FC-510),HEX-21,1,1,1,imported,
140456,Oil Filter (C-519),HEX-21,1,1,1,imported,
140456,Oil Filter (C-5510A),HEX-21,1,1,1,imported,
140455,Air Filter (1110176 / 1110175),HEX-01,1,1,1,imported,
140455,Fuel Filter (8193841),HEX-01,1,1,1,imported,
140455,Fuel Filter (11110683),HEX-01,1,1,1,imported,
140455,Oil Filter (3931236),HEX-01,1,1,1,imported,
140454,Air Filter (JS-3522A),GE-69,1,1,1,imported,
140453,Air Filter (A-5403),PA-4194,1,1,1,imported,
140452,Air Filter (A-1064),PTR-10,1,1,1,imported,
6189,Bottom Rollers,HEX-22,12,12,0,imported,
141302,Carture Machine Motor Repair,Service Bay,4,1,1,imported,
141302,Flasher (24V),Stock,6,0,0,imported,
141302,Flasher (12V/24W),Stock,6,0,0,imported,
141302,Wood Powder,Stores,5,3,1,imported,
141302,Thread Lock,Stock,5,5,0,imported,
141302,Bulb Holder,Stores,4,0,0,imported,
141302,Warm Light (White),Office,2,0,0,imported,
141302,Warm Light (White),Electric Room,4,0,0,imported,
141302,Warm Light (White),Stores Room,4,0,0,imported,
172639,Brake Pad,PH-3945,4,4,1,imported,
172639,Brake Pad,PH-3945,4,4,1,imported,
141301,Masking Tape,Stores,5,6,0,imported,
141301,Sealastic,Stores,6,6,0,imported,
141301,Rubber Grease,Stores,5,0,0,imported,
141301,Cotton Waste,Stores,20,13.2,0,imported,
141301,Brake Oil (500ml),Stores,24,24,1,imported,
141301,Insulating Tape,Stores,24,0,0,imported,
141301,WD-40,Stores,5,0,0,imported,
141301,Contact Cleaner,Stores,5,4,0,imported,
141301,Petrol,Stores,5,3.4,0,imported,
141301,Kerosene Oil,Stores,20,21,0,imported,
140451,Air Filter (JS-3700),SL-11,1,1,0,imported,
141303,Holder,Stores,5,8,1,imported,
141303,Bulb (Filament),Stores,5,8,1,imported,
